,airy,calm,dark,deep,different,eerie,happy,light,loud,low,mellow,quiet,sad,scary,soft,strange
17646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17690,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17825,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
17827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17988,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
17990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18060,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18063,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
18064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18130,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18131,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
18132,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
18145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18264,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18384,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18465,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18475,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18476,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18540,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18545,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18736,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18751,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18755,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
18894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19126,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
19127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19156,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19308,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19309,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
19314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
19391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19430,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19590,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19630,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19643,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19646,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19648,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
19651,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
19653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19670,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19690,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19781,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
19788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19811,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19829,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19869,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19892,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19893,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19966,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
19972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19986,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20061,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20166,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
20180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20279,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
20291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20374,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20377,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
