,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
22757,50147,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/ralph_rousseau_meulenbroeks-moved_by_marais-13-le_relevailles_le_cinqieme_livre_de_pieces_de_viole_1725-88-117.mp3,13,Le Relevailles_ Le Cinqieme Livre De Pieces De Viole (1725),Ralph Rousseau Meulenbroeks,Moved By Marais,http://www.magnatune.com/artists/albums/meulenbroeks-marais/,88,117,http://he3.magnatune.com/all/13-Le%20Relevailles_%20Le%20Cinqieme%20Livre%20De%20Pieces%20De%20Viole%20(1725)-Ralph%20Rousseau%20Meulenbroeks.mp3
12222,26836,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/edward_martin_and_paul_berget-baroque_lute_duets-06-duets_for_2_lutes_in_a_minor_and_f_major_losy__courante-0-29.mp3,6,Duets for 2 Lutes in a minor and F Major (Losy) - Courante,Edward Martin and Paul Berget,Baroque Lute Duets,http://www.magnatune.com/artists/albums/martin-duets/,0,29,http://he3.magnatune.com/all/06-Duets%20For%202%20Lutes%20In%20A%20Minor%20And%20F%20Major%20(Losy)%20-%20Courante-Edward%20Martin%20and%20Paul%20Berget.mp3
16090,35275,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/edward_martin_and_paul_berget-baroque_lute_duets-08-duets_for_2_lutes_in_a_minor_and_f_major_losy__gavotte-30-59.mp3,8,Duets for 2 Lutes in a minor and F Major (Losy) - Gavotte,Edward Martin and Paul Berget,Baroque Lute Duets,http://www.magnatune.com/artists/albums/martin-duets/,30,59,http://he3.magnatune.com/all/08-Duets%20For%202%20Lutes%20In%20A%20Minor%20And%20F%20Major%20(Losy)%20-%20Gavotte-Edward%20Martin%20and%20Paul%20Berget.mp3
8118,17851,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/magnatune-romantic_dinner_classical_compilation-04-gonzalo_x_ruiz__adagio_sonata_for_oboe_and_basso_continuo_in_f_besozzi-291-320.mp3,4,Gonzalo X Ruiz - Adagio Sonata for Oboe and Basso Continuo in F (Besozzi),Magnatune,Romantic Dinner Classical Compilation,http://www.magnatune.com/artists/albums/magnacomp-dinner/,291,320,http://he3.magnatune.com/all/04-Gonzalo%20X%20Ruiz%20-%20Adagio%20Sonata%20for%20Oboe%20and%20Basso%20Continuo%20in%20F%20(Besozzi)-Magnatune.mp3
13198,28891,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-06-set_a_6_in_g_minor-30-59.mp3,6,Set a 6 in G minor,Oberlin Consort of Viols,5 and 6 part Fantasies of William Lawes,http://www.magnatune.com/artists/albums/oberlin-lawes/,30,59,http://he3.magnatune.com/all/06-Set%20a%206%20in%20G%20minor-Oberlin%20Consort%20of%20Viols.mp3
22934,50609,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/ensemble_mirable-conversations_galantes-13-sonata_ii_in_b_minor_ariagratioso_altro-204-233.mp3,13,Sonata II in b minor (Aria_Gratioso Altro),Ensemble Mirable,Conversations Galantes,http://www.magnatune.com/artists/albums/mirable-conversations/,204,233,http://he3.magnatune.com/all/13-Sonata%20II%20in%20b%20minor%20(Aria_Gratioso%20Altro)-Ensemble%20Mirable.mp3
25631,58092,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/magnatune-classical-26-la_serenissima_pisendel_sonata_in_e_minor_for_violin_and_continuo-0-29.mp3,26,La Serenissima_ Pisendel Sonata in e minor for Violin and Continuo,Magnatune,Classical,http://www.magnatune.com/artists/albums/magnacomp-classical/,0,29,http://he3.magnatune.com/all/26-La%20Serenissima_%20Pisendel%20Sonata%20in%20e%20minor%20for%20Violin%20and%20Continuo-Magnatune.mp3
25289,57080,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-22-prelude_and_fugue_no__23_in_b_major_bwv_892_fuga-88-117.mp3,22,Prelude And Fugue No. 23 In B Major BWV 892_ Fuga,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,88,117,http://he3.magnatune.com/all/22-Prelude%20And%20Fugue%20No.%2023%20In%20B%20Major%20BWV%20892_%20Fuga-Daniel%20Ben%20Pienaar.mp3
7959,17532,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-04-et_incarnatus_est-0-29.mp3,4,Et incarnatus est,American Bach Soloists,J.S. Bach - Mass in B Minor CD2,http://www.magnatune.com/artists/albums/abs-bachmasscd2/,0,29,http://he3.magnatune.com/all/04-Et%20incarnatus%20est-ABS.mp3
22,51,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-349-378.mp3,1,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa,American Bach Soloists,Heinrich Schutz - Musicalische Exequien,http://www.magnatune.com/artists/albums/abs-heinrich/,349,378,http://he3.magnatune.com/all/01--Musicalische%20Exequien%20SWV%20279%20Teil%20I_%20Concert%20in%20Form%20einer%20teutschen%20Begrabnis-Missa--ABS.mp3
24674,55196,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/richard_savino-murcia__danza_y_diferencias-18-giga_corellli-88-117.mp3,18,Giga (Corellli),Richard Savino,Murcia - Danza y Diferencias,http://www.magnatune.com/artists/albums/savino-murcia/,88,117,http://he3.magnatune.com/all/18-Giga%20(Corellli)-Richard%20Savino.mp3
24832,55652,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/kiev_theological_academy_and_seminary_choir-traditional_worship_singing_of_kievpechersk_lavra-19-cherubical_hymn-146-175.mp3,19,Cherubical hymn,Kiev Theological Academy and Seminary Choir,Traditional worship singing of Kiev-Pechersk Lavra,http://www.magnatune.com/artists/albums/kyrivseminary-lavra/,146,175,http://he3.magnatune.com/all/19-Cherubical%20hymn-Kiev%20Theological%20Academy%20and%20Seminary%20Choir.mp3
14344,31472,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-07-fantasie_in_f_minor__allegro_vivace-262-291.mp3,7,Fantasie in F minor - allegro vivace,Seth and Maryse Carlin,Schubert - Music for fortepiano four hands,http://www.magnatune.com/artists/albums/carlin-schubertfour/,262,291,http://he3.magnatune.com/all/07-Fantasie%20in%20F%20minor%20-%20allegro%20vivace-Seth%20and%20Maryse%20Carlin.mp3
19239,42243,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_sarasa_ensemble-a_baroque_mosaic-10-chacony_in_g_minor_purcell-88-117.mp3,10,Chacony in G minor (Purcell),The Sarasa Ensemble,A Baroque Mosaic,http://www.magnatune.com/artists/albums/sarasa-baroque/,88,117,http://he3.magnatune.com/all/10-Chacony%20in%20G%20minor%20(Purcell)-The%20Sarasa%20Ensemble.mp3
3414,7563,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/etherine-gleam-02-gleam-30-59.mp3,2,Gleam,Etherine,Gleam,http://www.magnatune.com/artists/albums/etherine-gleam/,30,59,http://he3.magnatune.com/all/02-Gleam-Etherine.mp3
23862,52977,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/american_baroque-dances_and_suites_of_rameau_and_couperin-15-passepieds_12_suite_from_les_fetes_dhebe_rameau-0-29.mp3,15,Passepieds 12 Suite from Les Fetes D'Hebe (Rameau),American Baroque,Dances and Suites of Rameau and Couperin,http://www.magnatune.com/artists/albums/abaroque-rameau/,0,29,http://he3.magnatune.com/all/15-Passepieds%2012%20Suite%20from%20Les%20Fetes%20D'Hebe%20(Rameau)-American%20Baroque.mp3
3254,7185,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/philharmonia_baroque-rameau_and_leclair-02-entree_des_pelerins__air_de_furie__sarabande_rameau_les_paladins-175-204.mp3,2,Entree des Pelerins _ Air de furie _ Sarabande (Rameau_ Les Paladins),Philharmonia Baroque,Rameau and Leclair,http://www.magnatune.com/artists/albums/pb-rameau-leclair/,175,204,http://he3.magnatune.com/all/02-Entree%20des%20Pelerins%20_%20Air%20de%20furie%20_%20Sarabande%20(Rameau_%20Les%20Paladins)-Philharmonia%20Baroque.mp3
25857,58898,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/jacob_heringman-blame_not_my_lute-56-la_bressanina-59-88.mp3,56,La Bressanina,Jacob Heringman,Blame Not My Lute,http://www.magnatune.com/artists/albums/heringman-blamenot/,59,88,http://he3.magnatune.com/all/56-La%20Bressanina-Jacob%20Heringman.mp3
21051,46244,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/kyiv_chamber_choir-masterpieces_of_the_ukrainian_choral_baroque-11-o_lord_thou_are_my_only_hope-88-117.mp3,11,O Lord thou are my only hope,Kyiv Chamber Choir,Masterpieces of the Ukrainian Choral Baroque,http://www.magnatune.com/artists/albums/kyivchamber-masterpieces/,88,117,http://he3.magnatune.com/all/11-O%20Lord%20thou%20are%20my%20only%20hope-Kyiv%20Chamber%20Choir.mp3
4557,9938,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/seth_carlin-schubert__works_for_solo_fortepiano-02-sonata_in_eflat_major_opus_posth__122__andante_molto-88-117.mp3,2,Sonata in E-flat major opus posth. 122 - andante molto,Seth Carlin,Schubert - Works for Solo Fortepiano,http://www.magnatune.com/artists/albums/carlin-schubertsolo/,88,117,http://he3.magnatune.com/all/02-Sonata%20in%20E-flat%20major%20opus%20posth.%20122%20-%20andante%20molto-Seth%20Carlin.mp3
17083,37494,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/claire_fitch-ambiencellist_part_ii-08-spectral_cellist-88-117.mp3,8,Spectral Cellist,Claire Fitch,Ambiencellist Part II,http://www.magnatune.com/artists/albums/fitch-amb2/,88,117,http://he3.magnatune.com/all/08-Spectral%20Cellist-Claire%20Fitch.mp3
1029,2308,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/american_bach_soloists-joseph_haydn__masses-01-kyrie__allegro_moderato-146-175.mp3,1,Kyrie - Allegro moderato,American Bach Soloists,Joseph Haydn - Masses,http://www.magnatune.com/artists/albums/abs-haydnmasses/,146,175,http://he3.magnatune.com/all/01-Kyrie%20-%20Allegro%20moderato-ABS.mp3
12866,28236,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/kyiv_chamber_choir-masterpieces_of_the_ukrainian_choral_baroque-06-o_lord_who_shall_dwell_in_thy_holy_hill-88-117.mp3,6,O Lord who shall dwell in thy holy hill,Kyiv Chamber Choir,Masterpieces of the Ukrainian Choral Baroque,http://www.magnatune.com/artists/albums/kyivchamber-masterpieces/,88,117,http://he3.magnatune.com/all/06-O%20Lord%20who%20shall%20dwell%20in%20thy%20holy%20hill-Kyiv%20Chamber%20Choir.mp3
23413,51801,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/american_bach_soloists-j_s__bach__transcriptions_of_italian_music-14-psalm_51_tilge_hochster_meine_sunden_xi_adagio_spirizuoso_verse_16-175-204.mp3,14,Psalm 51_ Tilge Hochster meine Sunden_ XI Adagio spirizuoso Verse 16,American Bach Soloists,J.S. Bach - Transcriptions of Italian Music,http://www.magnatune.com/artists/albums/abs-transcriptions/,175,204,http://he3.magnatune.com/all/14-Psalm%2051_%20Tilge%20Hochster%20meine%20Sunden_%20XI%20Adagio%20spirizuoso%20Verse%2016-ABS.mp3
4575,9997,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-02-sonata_in_g_minor_op__5_no__2_rondo_allegro-494-523.mp3,2,Sonata in G minor op. 5 no. 2 rondo allegro,Tanya Tomkins and Eric Zivian,Beethoven Piano and Cello Works,http://www.magnatune.com/artists/albums/tomkins-beethoven/,494,523,http://he3.magnatune.com/all/02-Sonata%20in%20G%20minor%20op.%205%20no.%202%20rondo%20allegro-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
4377,9494,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/ensemble_vermillian-stolen_jewels-02-rosenmuller_sonata_teraz_a_2_adagio-30-59.mp3,2,Rosenmuller Sonata Teraz a 2 Adagio,Ensemble Vermillian,Stolen Jewels,http://www.magnatune.com/artists/albums/vermillian-stolen/,30,59,http://he3.magnatune.com/all/02-Rosenmuller%20Sonata%20Teraz%20a%202%20Adagio-Ensemble%20Vermillian.mp3
7466,16335,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-04-8_symph_1st-59-88.mp3,4,8 Symph 1st,Philharmonia Baroque,Beethoven Symphonies No 3 Eroica and No 8,http://www.magnatune.com/artists/albums/pb-eroica/,59,88,http://he3.magnatune.com/all/04-8%20Symph%201st-Philharmonia%20Baroque.mp3
0,2,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/american_bach_soloists-j_s__bach_solo_cantatas-01-bwv54__i_aria-30-59.mp3,1,BWV54 - I Aria,American Bach Soloists,J.S. Bach Solo Cantatas,http://www.magnatune.com/artists/albums/abs-solocantatas/,30,59,http://he3.magnatune.com/all/01--BWV54%20-%20I%20Aria--ABS.mp3
4125,8977,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-02-prelude_and_fugue_no_1_in_c_major_bwv_870_fuga-30-59.mp3,2,Prelude And Fugue No.1 In C Major BWV 870_ Fuga,Daniel Ben Pienaar,Book 2 CD1 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2a/,30,59,http://he3.magnatune.com/all/02-Prelude%20And%20Fugue%20No.1%20In%20C%20Major%20BWV%20870_%20Fuga-Daniel%20Ben%20Pienaar.mp3
11181,24555,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/phebe_craig_and_katherine_westine-beside_themselves-05-soler_conceierto_ii_in_a_minor_allegro-320-349.mp3,5,Soler_ Conceierto II in a minor (Allegro),Phebe Craig and Katherine Westine,Beside Themselves,http://www.magnatune.com/artists/albums/kat-beside/,320,349,http://he3.magnatune.com/all/05-Soler_%20Conceierto%20II%20in%20a%20minor%20(Allegro)-Phebe%20Craig%20and%20Katherine%20Westine.mp3
25234,56884,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/st__eliyah_childrens_choir-we_are_guarded_by_the_cross-21-we_have_recourse_in_thy_mercy-88-117.mp3,21,We have recourse in Thy mercy,St. Eliyah Childrens Choir,We are Guarded by the Cross,http://www.magnatune.com/artists/albums/elijah-guarded/,88,117,http://he3.magnatune.com/all/21-We%20have%20recourse%20in%20Thy%20mercy-St.%20Eliyah%20Childrens%20Choir.mp3
22866,50414,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-13-prelude_and_fugue_no__19_in_a_major_bwv_888_praeludium-59-88.mp3,13,Prelude And Fugue No. 19 In A Major BWV 888_ Praeludium,Daniel Ben Pienaar,Book 2 CD2 Well-Tempered Clavier,http://www.magnatune.com/artists/albums/dbp-wtc2b/,59,88,http://he3.magnatune.com/all/13-Prelude%20And%20Fugue%20No.%2019%20In%20A%20Major%20BWV%20888_%20Praeludium-Daniel%20Ben%20Pienaar.mp3
23804,52834,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/sarasa_ensemble_labelle_sylvan-bach_cantatas-15-liebster_jesu_mein_veriangen_aria-262-291.mp3,15,Liebster Jesu mein Veriangen Aria,Sarasa Ensemble Labelle Sylvan,Bach Cantatas,http://www.magnatune.com/artists/albums/sarasa-bach/,262,291,http://he3.magnatune.com/all/15-Liebster%20Jesu%20mein%20Veriangen%20Aria-Sarasa%20Ensemble%20Labelle%20Sylvan.mp3
16005,35069,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_sarasa_ensemble-a_baroque_mosaic-08-concerto_in_c_major__allegro_molto_vivaldi-0-29.mp3,8,Concerto in C Major - Allegro molto (Vivaldi),The Sarasa Ensemble,A Baroque Mosaic,http://www.magnatune.com/artists/albums/sarasa-baroque/,0,29,http://he3.magnatune.com/all/08-Concerto%20in%20C%20Major%20-%20Allegro%20molto%20(Vivaldi)-The%20Sarasa%20Ensemble.mp3
16902,37125,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/barry_phillips-trad-08-rondopolska-146-175.mp3,8,Rondopolska,Barry Phillips,Trad,http://www.magnatune.com/artists/albums/phillips-trad/,146,175,http://he3.magnatune.com/all/08-Rondopolska-Barry%20Phillips.mp3
14315,31416,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-07-et_in_spiritum_sanctum_dominum-291-320.mp3,7,Et in Spiritum sanctum Dominum,American Bach Soloists,J.S. Bach - Mass in B Minor CD2,http://www.magnatune.com/artists/albums/abs-bachmasscd2/,291,320,http://he3.magnatune.com/all/07-Et%20in%20Spiritum%20sanctum%20Dominum-ABS.mp3
20142,44239,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-10-sonata_iii_moderato-88-117.mp3,10,Sonata III Moderato,Doc Rossi,Demarzi-6 Sonatas for Cetra o Kitara,http://www.magnatune.com/artists/albums/rossi-demarzi/,88,117,http://he3.magnatune.com/all/10-Sonata%20III%20Moderato-Doc%20Rossi.mp3
18386,40303,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/ehren_starks-lines_build_walls-09-one_big_hope-59-88.mp3,9,One Big Hope,Ehren Starks,Lines Build Walls,http://www.magnatune.com/artists/albums/ehren-lines/,59,88,http://he3.magnatune.com/all/09-One%20Big%20Hope-Ehren%20Starks.mp3
25284,57065,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-22-ouverture_burlesque_retraite_allegro_telemann-0-29.mp3,22,Ouverture Burlesque_ Retraite Allegro (Telemann),Janine Johnson,Telemann Harpsichord Solos from Der Getreue Music Meister,http://www.magnatune.com/artists/albums/jjohnson-telemann/,0,29,http://he3.magnatune.com/all/22-Ouverture%20Burlesque_%20Retraite%20Allegro%20(Telemann)-Janine%20Johnson.mp3
8686,19010,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/kammen___swan-wild_wood-04-petticoat_set-30-59.mp3,4,Petticoat Set,Kammen & Swan,Wild Wood,http://www.magnatune.com/artists/albums/shira-wildwood/,30,59,http://he3.magnatune.com/all/04-Petticoat%20Set-Kammen%20%26%20Swan.mp3
16171,35464,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-08-fantasie_in_f_minor__tempo_primo-233-262.mp3,8,Fantasie in F minor - tempo primo,Seth and Maryse Carlin,Schubert - Music for fortepiano four hands,http://www.magnatune.com/artists/albums/carlin-schubertfour/,233,262,http://he3.magnatune.com/all/08-Fantasie%20in%20F%20minor%20-%20tempo%20primo-Seth%20and%20Maryse%20Carlin.mp3
3261,7198,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-02-eroica_2nd-59-88.mp3,2,Eroica 2nd,Philharmonia Baroque,Beethoven Symphonies No 3 Eroica and No 8,http://www.magnatune.com/artists/albums/pb-eroica/,59,88,http://he3.magnatune.com/all/02-Eroica%202nd-Philharmonia%20Baroque.mp3
14748,32327,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/tilopa-turkishauch-07-meifrui_ii-175-204.mp3,7,Meifrui II,Tilopa,Turkishauch,http://www.magnatune.com/artists/albums/tilopa-turkishauch/,175,204,http://he3.magnatune.com/all/07-Meifrui%20II-Tilopa.mp3
24226,53958,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/altri_stromenti-uccellini-16-sonada_wroclawski-0-29.mp3,16,Sonada (Wroclawski),Altri Stromenti,Uccellini,http://www.magnatune.com/artists/albums/stromenti-uccellini/,0,29,http://he3.magnatune.com/all/16-Sonada%20(Wroclawski)-Altri%20Stromenti.mp3
1523,3345,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-01-pieces_a_tre_viola_di_gamba_schwartzkopff-465-494.mp3,1,Pieces a tre Viola di Gamba (Schwartzkopff),Les Filles de Sainte Colombe,German music for Viols and Harpsichord,http://www.magnatune.com/artists/albums/filles-german/,465,494,http://he3.magnatune.com/all/01-Pieces%20a%20tre%20Viola%20di%20Gamba%20(Schwartzkopff)-Les%20Filles%20de%20Sainte%20Colombe.mp3
14859,32520,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-07-nou_shrinketh_rose-0-29.mp3,7,Nou Shrinketh Rose,John Fleagle,Worlds Bliss - Medieval Songs of Love and Death,http://www.magnatune.com/artists/albums/fleagle-bliss/,0,29,http://he3.magnatune.com/all/07-Nou%20Shrinketh%20Rose-John%20Fleagle.mp3
8664,18953,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/vito_paternoster-cd2bach_sonatas_and_partitas_for_solo_violin-04-partita_seconda_in_sol_minore__giga-0-29.mp3,4,Partita Seconda in sol minore - giga,Vito Paternoster,CD2-Bach Sonatas and Partitas for solo violin,http://www.magnatune.com/artists/albums/paternoster-sonatas2/,0,29,http://he3.magnatune.com/all/04-Partita%20Seconda%20in%20sol%20minore%20-%20giga-Vito%20Paternoster.mp3
24801,55583,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/philharmonia_baroque-cd1_scarlatti__cecilian_vespers-19-antiphon_valerianus-117-146.mp3,19,Antiphon_ Valerianus,Philharmonia Baroque,CD1 Scarlatti - Cecilian Vespers,http://www.magnatune.com/artists/albums/pb-vespers1/,117,146,http://he3.magnatune.com/all/19-Antiphon_%20Valerianus-Philharmonia%20Baroque.mp3
1527,3350,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-01-pieces_a_tre_viola_di_gamba_schwartzkopff-610-639.mp3,1,Pieces a tre Viola di Gamba (Schwartzkopff),Les Filles de Sainte Colombe,German music for Viols and Harpsichord,http://www.magnatune.com/artists/albums/filles-german/,610,639,http://he3.magnatune.com/all/01-Pieces%20a%20tre%20Viola%20di%20Gamba%20(Schwartzkopff)-Les%20Filles%20de%20Sainte%20Colombe.mp3
10177,22357,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/zilla-egg-05-favorite_sleeve-30-59.mp3,5,Favorite Sleeve,Zilla,Egg,http://www.magnatune.com/artists/albums/zilla-egg/,30,59,http://he3.magnatune.com/all/05-Favorite%20Sleeve-Zilla.mp3
16079,35232,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-08-domine_deus-262-291.mp3,8,Domine Deus,American Bach Soloists,J.S. Bach - Mass in B Minor CD1,http://www.magnatune.com/artists/albums/abs-bachmasscd1/,262,291,http://he3.magnatune.com/all/08-Domine%20Deus-ABS.mp3
